date,eq_prem,eq_prem_lead,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
194801,-0.038543,-0.040932,-2.9,-2.19,0.67,0.001048863984,0.751888303959716,0.027765386729122,0.0097,0.0243,0.002,0.0004,0.0066,0.012987012987013
194802,-0.040932,0.08074,-2.85,-2.12,0.68,0.001755637739,0.787769784172662,0.029134401018585,0.01,0.0241,0.0046,-0.0007,0.0068,0.012820512820513
194803,0.08074,0.029921,-2.8,-2.18,0.7,0.002082021349,0.841422121896163,0.02718702548354,0.01,0.0241,0.0034,0.0081,0.007,-0.008438818565401
194804,0.029921,0.083214,-2.88,-2.17,0.73,0.000551969235,0.825993019777298,0.027453933573589,0.01,0.0239,0.0045,-0.0007,0.0069,-0.004255319148936
194805,0.083214,0.006865,-2.9,-2.22,0.76,0.001452757547,0.78169235608682,0.025578121484162,0.01,0.0231,0.0141,-0.0133,0.0062,0.017094017094017
194806,0.006865,-0.053196,-2.98,-2.2,0.78,0.000907056688,0.78697350364193,0.023893669202065,0.01,0.0238,-0.0084,9.99999999999994E-05,0.0058,0.004201680672269
194807,-0.053196,0.014739,-2.97,-2.11,0.81,0.002766991147,0.822257762091215,0.022179319981707,0.01,0.0241,-0.0021,-0.0031,0.0056,0.00836820083682
194808,0.014739,-0.027916,-2.91,-2.08,0.84,0.001185139334,0.820538220241043,0.019226802697697,0.0106,0.0242,0.0001,0.0054,0.006,0.012448132780083
194809,-0.027916,0.069641,-2.91,-2.01,0.87,0.002395501641,0.836231071228267,0.019128082199315,0.0109,0.0242,0.0014,0.001,0.0061,0.004098360655738
194810,0.069641,-0.098732,-2.86,-2.04,0.88,0.000827563308,0.791905672402804,0.018133741019191,0.0112,0.0243,0.0007,0.0017,0.0066,0
194811,-0.098732,0.035552,-2.9,-1.9,0.89,0.006158903129,0.870911214953271,0.017791537265786,0.0114,0.0239,0.0076,0.0009,0.0069,-0.004081632653061
194812,0.035552,0.002276,-2.76,-1.89,0.9,0.00096740501,0.840947546531303,0.015014554123043,0.0116,0.0237,0.0056,0.0075,0.0074,-0.008196721311475
194901,0.002276,-0.032639,-2.78,-1.88,0.9,0.001312986226,0.832402858418937,0.013297671379348,0.0117,0.0233,0.0082,-0.0044,0.0075,-0.004132231404959
194902,-0.032639,0.033081,-2.76,-1.83,0.89,0.001409678606,0.861550907199815,0.017219043668336,0.0117,0.0231,0.0049,-0.0011,0.0074,-0.004149377593361
194903,0.033081,-0.019691,-2.7,-1.84,0.89,0.001120894145,0.901750423489554,0.014658966241923,0.0117,0.0227,0.0074,-0.0067,0.0077,-0.008333333333333
194904,-0.019691,-0.030323,-2.72,-1.82,0.88,0.000499270597,0.917499712742732,0.015288745507973,0.0117,0.0227,0.0011,0.0012,0.0075,0
194905,-0.030323,0.000744,-2.68,-1.78,0.87,0.001007660117,0.948562603943929,0.016901437544982,0.0117,0.0227,0.0019,0.0019,0.0074,0.004201680672269
194906,0.000744,0.061732,-2.63,-1.77,0.86,0.001697811674,0.953888424322064,0.016812417606631,0.0117,0.0217,0.0167,-0.0083,0.0076,-0.00418410041841
194907,0.061732,0.0209,-2.62,-1.84,0.85,0.000640880894,0.907798999545248,0.019511400370179,0.0102,0.0216,0.0033,0.0066,0.0079,0.004201680672269
194908,0.0209,0.026515,-2.68,-1.85,0.84,0.001073536357,0.893876637187955,0.019440800826837,0.0104,0.021,0.0111,-0.0074,0.0078,-0.00836820083682
194909,0.026515,0.02888,-2.68,-1.87,0.83,0.001547593749,0.875020546819352,0.02334340753107,0.0107,0.0212,-0.0011,0.0032,0.0077,0.004219409282701
194910,0.02888,0.019838,-2.68,-1.91,0.79,0.000613502045,0.842566212936583,0.022233299623086,0.0105,0.0212,0.0019,0.0048,0.0075,0.004201680672269
194911,0.019838,0.050184,-2.67,-1.92,0.75,0.000908861549,0.833724876011485,0.023643159901945,0.0108,0.0212,0.0021,0,0.0075,-0.00836820083682
194912,0.050184,0.018803,-2.65,-1.98,0.71,0.000473239494,0.796429283861959,0.027175584701248,0.011,0.0209,0.0052,-0.0197,0.0073,0.004219409282701
195001,0.018803,0.018703,-2.68,-1.99,0.71,0.000989152975,0.791416819465781,0.027102232956872,0.0107,0.0215,-0.0061,0.0098,0.0067,-0.008403361344538
195002,0.018703,0.007285,-2.69,-1.99,0.71,0.000426014256,0.784998033818325,0.02549164484668,0.0112,0.0214,0.0021,-0.0014,0.0066,-0.004237288135593
195003,0.007285,0.044887,-2.69,-1.99,0.71,0.000624302478,0.825527784518321,0.029291342017536,0.0112,0.0215,0.0008,0.0014,0.0066,0
195004,0.044887,0.046002,-2.68,-2.01,0.72,0.000714010739,0.796497471436599,0.026397518857444,0.0115,0.0214,0.003,-0.0038,0.0063,0.004255319148936
195005,0.046002,-0.055224,-2.72,-2.02,0.74,0.000641262983,0.761346343210098,0.028572263608588,0.0116,0.0213,0.0033,-0.0041,0.0064,0
195006,-0.055224,0.015981,-2.75,-1.94,0.75,0.005855716503,0.813447467839893,0.030396658842658,0.0115,0.0216,-0.0025,0.0048,0.0066,0.004237288135593
195007,0.015981,0.047063,-2.66,-1.93,0.74,0.003110250034,0.812320916905444,0.030117347359961,0.0116,0.0214,0.0055,0.0014,0.0067,0.004219409282701
195008,0.047063,0.058466,-2.63,-1.94,0.73,0.001075605126,0.784340849356757,0.029550872270042,0.012,0.0214,0.0014,0.0024,0.0062,0.012605042016807
195009,0.058466,0.004084,-2.63,-1.97,0.72,0.001318372969,0.751457854744654,0.025914208866794,0.013,0.022,-0.0072,0.0033,0.0057,0.008298755186722
195010,0.004084,0.02123,-2.65,-1.96,0.7,0.001759406518,0.755966401493267,0.027341038347214,0.0131,0.0225,-0.0048,0.004,0.0055,0.004115226337448
195011,0.02123,0.054325,-2.62,-1.94,0.68,0.002457673046,0.747363796133568,0.025540132680545,0.0136,0.0224,0.0035,0.0019,0.0055,0.008196721311476
195012,0.054325,0.064005,-2.59,-1.97,0.66,0.002489540943,0.722538441933566,0.031358255908733,0.0134,0.0224,0.0016,0.0007,0.0053,0.004065040650406
195101,0.064005,0.013246,-2.62,-2.03,0.65,0.001704688583,0.683599244464092,0.03004507841099,0.0134,0.0221,0.0058,-0.0039,0.0051,0.012145748987854
195102,0.013246,-0.018484,-2.67,-2.04,0.63,0.000650643963,0.674866097996429,0.031120052439322,0.0136,0.0228,-0.0074,0.003,0.005,0.016
195103,-0.018484,0.048008,-2.66,-2.02,0.62,0.001227664949,0.781394600249467,0.032686771293979,0.014,0.0241,-0.0157,-0.008,0.0045,0.011811023622047
195104,0.048008,-0.031279,-2.64,-2.08,0.6,0.000848198137,0.74943078763555,0.032092479179582,0.0147,0.0248,-0.0063,0.0054,0.0048,0.003891050583658
195105,-0.031279,-0.027048,-2.67,-2.05,0.58,0.001407420007,0.777889044662528,0.030675026858775,0.0155,0.0254,-0.0069,0.0054,0.0051,0
195106,-0.027048,0.069735,-2.62,-2.04,0.56,0.001136773276,0.800362677217277,0.036341120871884,0.0145,0.0259,-0.0062,-0.0031,0.0055,0.003875968992248
195107,0.069735,0.04892,-2.61,-2.13,0.54,0.001408207863,0.753121849065384,0.032598596437351,0.0156,0.0252,0.0138,0.0067,0.0059,0
195108,0.04892,0.001568,-2.68,-2.2,0.52,0.000581779531,0.718593894542091,0.030321199558033,0.0162,0.0246,0.0099,0.0015,0.0062,0
195109,0.001568,-0.014521,-2.73,-2.23,0.5,0.000254769042,0.716182327776958,0.028799505871313,0.0163,0.0253,-0.008,0.0023,0.0062,0
195110,-0.014521,0.009788,-2.75,-2.22,0.52,0.001511076255,0.740232513817419,0.029144255170932,0.0154,0.0254,0.001,-0.0155,0.0061,0.007722007722008
195111,0.009788,0.040715,-2.76,-2.23,0.53,0.001023981652,0.743292379530754,0.031620966490111,0.0156,0.0264,-0.0136,0.0075,0.006,0.003831417624521
195112,0.040715,0.016568,-2.79,-2.28,0.55,0.000427036368,0.721316346618133,0.036150787799853,0.0173,0.0269,-0.0061,0.0119,0.006,0.007633587786259
195201,0.016568,-0.026741,-2.82,-2.3,0.54,0.000538421081,0.717425837674092,0.035150698238973,0.0157,0.0268,0.0028,0.0171,0.0061,0.003787878787879
195202,-0.026741,0.051605,-2.84,-2.27,0.53,0.000931600984,0.746693325130729,0.034871704612944,0.0154,0.0269,0.0014,-0.0099,0.006,0
195203,0.051605,-0.042523,-2.8,-2.32,0.52,0.000631815169,0.751874118607586,0.032094136675371,0.0159,0.0263,0.0111,-0.0035,0.0055,-0.007547169811321
195204,-0.042523,0.032498,-2.84,-2.28,0.51,0.000807835279,0.786399099483756,0.033231449447398,0.0157,0.0254,0.0171,-0.0175,0.0057,0
195205,0.032498,0.046532,-2.78,-2.31,0.49,0.000526452611,0.770517988894805,0.03214912072529,0.0167,0.0257,-0.0033,0.0064,0.0056,0.003802281368821
195206,0.046532,0.017629,-2.8,-2.37,0.48,0.000325270649,0.738715087872821,0.027731270299789,0.017,0.0259,0.0003,0.0013,0.0056,0
195207,0.017629,-0.007174,-2.85,-2.38,0.48,0.000344881781,0.724710258978395,0.027922824594005,0.0181,0.0261,-0.002,0.0036,0.0055,0.003787878787879
195208,-0.007174,-0.019585,-2.86,-2.36,0.48,0.000289536674,0.736620127981384,0.028042878680441,0.0183,0.0267,-0.007,0.0133,0.0057,0.007547169811321
195209,-0.019585,-0.00128,-2.85,-2.34,0.49,0.000441172573,0.748678910609364,0.03103805499206,0.0171,0.0277,-0.013,0.0112,0.0057,0
195210,-0.00128,0.059982,-2.84,-2.34,0.5,0.001026218008,0.752516435761245,0.029927311762306,0.0174,0.0269,0.0148,-0.0109,0.0053,0
195211,0.059982,0.037215,-2.85,-2.38,0.52,0.000459089125,0.71423535218219,0.026550152449692,0.0185,0.0272,-0.0015,0.0123,0.0055,0
195212,0.037215,-0.007807,-2.9,-2.4,0.53,0.000267717467,0.694073312778349,0.026534716358031,0.0209,0.0279,-0.0086,-0.0005,0.0054,0
195301,-0.007807,-0.00914,-2.94,-2.39,0.54,0.000400958877,0.699175207923526,0.025934035008075,0.0196,0.0279,0.0012,-0.0092,0.0049,0
195302,-0.00914,-0.023688,-2.93,-2.37,0.54,0.000490663735,0.712702712210223,0.026515491011401,0.0197,0.0287,-0.0087,0.0047,0.0046,-0.00374531835206
195303,-0.023688,-0.027108,-2.91,-2.34,0.54,0.000682652466,0.762496873548433,0.02401335276114,0.0201,0.0294,-0.0088,0.0055,0.0045,-0.003759398496241
195304,-0.027108,0.005801,-2.88,-2.3,0.55,0.001271594922,0.776706096451319,0.026293154355143,0.0219,0.0303,-0.0105,-0.0143,0.0042,0.00377358490566
195305,0.005801,-0.015966,-2.86,-2.29,0.56,0.000593166605,0.783752019979433,0.027225578994868,0.0216,0.0314,-0.0148,0.0118,0.0044,0
195306,-0.015966,0.024514,-2.85,-2.26,0.57,0.001105692139,0.795496905986729,0.027461899830267,0.0211,0.0301,0.0223,-0.0114,0.0046,0.003759398496241
195307,0.024514,-0.051601,-2.83,-2.28,0.57,0.000581014596,0.774929188757354,0.026151870303875,0.0204,0.0301,0.0039,0.0138,0.0058,0.00374531835206
195308,-0.051601,0.000487,-2.86,-2.22,0.58,0.000681473835,0.816935916086058,0.028087024705044,0.0204,0.0303,-0.0008,-0.0077,0.0061,0
195309,0.000487,0.049446,-2.8,-2.21,0.59,0.001105642591,0.808210877139827,0.025876605890649,0.0179,0.0284,0.0299,-0.0046,0.0059,0.003731343283582
195310,0.049446,0.022463,-2.79,-2.27,0.57,0.000572851756,0.773721039846271,0.024695231890082,0.0138,0.0281,0.0074,0.0153,0.0066,0
195311,0.022463,0.000913,-2.84,-2.28,0.56,0.000376498263,0.758431957920176,0.025798001684741,0.0144,0.0286,-0.0049,-0.0024,0.0064,0.003717472118959
195312,0.000913,0.052186,-2.84,-2.29,0.55,0.000417268872,0.759700961196155,0.024822272294749,0.016,0.0274,0.0206,-0.0034,0.0061,-0.003703703703704
195401,0.052186,0.011816,-2.84,-2.34,0.55,0.000498224935,0.729847121994596,0.023383339552034,0.0118,0.0291,0.0089,0.0035,0.0065,0
195402,0.011816,0.02983,-2.88,-2.33,0.55,0.000340712561,0.724519589868948,0.022562565320401,0.0097,0.0279,0.024,-0.0042,0.0066,0
195403,0.02983,0.047558,-2.88,-2.36,0.55,0.000356548585,0.804915818259695,0.022093476024517,0.0103,0.0278,0.0058,-0.0019,0.0065,0
195404,0.047558,0.041877,-2.91,-2.4,0.56,0.000730701935,0.765039301036545,0.020856233184873,0.0097,0.0273,0.0104,-0.0138,0.0062,0
195405,0.041877,0.001967,-2.97,-2.42,0.58,0.000429853205,0.745976976396226,0.018492587839977,0.0076,0.0279,-0.0087,0.0045,0.0059,-0.003717472118959
195406,0.001967,0.058101,-3,-2.41,0.59,0.00093542851,0.732467843972057,0.018357419031036,0.0064,0.0272,0.0163,-0.01,0.0059,0.003731343283582
195407,0.058101,-0.026394,-3,-2.47,0.59,0.000613306736,0.702172913313405,0.017707472298426,0.0072,0.0266,0.0134,-0.0094,0.0061,0
195408,-0.026394,0.082,-3.05,-2.43,0.59,0.001144966555,0.727516378796903,0.017527531397013,0.0092,0.0269,-0.0036,0.0054,0.0062,0
195409,0.082,-0.018767,-3.01,-2.51,0.58,0.000691789464,0.677745103478888,0.016884188602313,0.0101,0.0271,-0.001,0.005,0.0058,0
195410,-0.018767,0.095074,-3.07,-2.47,0.58,0.000499174367,0.693758164366445,0.01757961119447,0.0098,0.0271,0.0006,0.0034,0.0059,-0.003717472118959
195411,0.095074,0.053688,-3.04,-2.53,0.59,0.001266825747,0.631641544070119,0.014153219014121,0.0093,0.0274,-0.0025,0.005,0.0056,0
195412,0.053688,0.017276,-3.1,-2.56,0.59,0.000882280984,0.604119785355721,0.026992812470241,0.0115,0.0272,0.0064,-0.0047,0.0055,0
195501,0.017276,0.012726,-3.15,-2.56,0.61,0.002517397902,0.597558887557175,0.026412209141496,0.0122,0.0286,-0.0241,0.0144,0.0052,-0.003731343283582
195502,0.012726,-0.003142,-3.16,-2.54,0.62,0.000604031132,0.593148323500134,0.028044653349519,0.0117,0.0292,-0.0078,0.0015,0.0054,0
195503,-0.003142,0.038843,-3.16,-2.51,0.64,0.002482548154,0.607761776909934,0.027968341933268,0.0128,0.0288,0.0087,0.0005,0.0046,0
195504,0.038843,0.005433,-3.15,-2.52,0.67,0.000628050342,0.584987665922706,0.026509678885879,0.0159,0.029,0.0001,-0.0002,0.0048,0
195505,0.005433,0.0799,-3.19,-2.49,0.69,0.000745073396,0.586075413077249,0.025418715307258,0.0145,0.0287,0.0073,-0.0091,0.0046,0
195506,0.0799,0.056646,-3.18,-2.54,0.72,0.00064574407,0.551641632327529,0.025363932271467,0.0141,0.0293,-0.0076,0.0105,0.0046,0
195507,0.056646,-0.001648,-3.25,-2.58,0.73,0.002082118547,0.534506815498551,0.024760441615846,0.016,0.03,-0.0102,0.0061,0.0046,0
195508,-0.001648,0.009686,-3.3,-2.55,0.74,0.00112040356,0.531846725618352,0.026671062632854,0.019,0.0301,0.0004,-0.0042,0.0045,0.00374531835206
195509,0.009686,-0.032068,-3.28,-2.54,0.75,0.005711080807,0.533624791050534,0.025633980800136,0.0207,0.0298,0.0073,0.0003,0.0046,0
195510,-0.032068,0.086025,-3.29,-2.49,0.77,0.002679895779,0.547409149866995,0.025100686602568,0.0223,0.0292,0.0144,-0.0066,0.0049,0.003731343283582
195511,0.086025,-0.002009,-3.26,-2.55,0.78,0.001929161819,0.515250589744651,0.026033702709268,0.0224,0.0295,-0.0045,0.0015,0.0048,0
195512,-0.002009,-0.036857,-3.32,-2.53,0.79,0.000474703249,0.50982800982801,0.025244549861861,0.0254,0.0295,0.0037,0.0026,0.0047,0
195601,-0.036857,0.039197,-3.3,-2.49,0.78,0.001179984062,0.528954412202065,0.026424477060711,0.0241,0.0292,0.0083,0.0021,0.0049,-0.003717472118959
195602,0.039197,0.068428,-3.25,-2.51,0.77,0.001100147203,0.514835108032668,0.024165344268914,0.0232,0.0293,-0.0002,0.0028,0.005,0
195603,0.068428,-0.002137,-3.27,-2.58,0.76,0.001008855821,0.531077199632662,0.026695068384052,0.0225,0.0303,-0.0149,0.0003,0.005,0
195604,-0.002137,-0.060314,-3.32,-2.58,0.74,0.000814899402,0.526621715880028,0.026213748735126,0.026,0.0311,-0.0113,-0.0002,0.0044,0
195605,-0.060314,0.03661,-3.3,-2.52,0.71,0.001836428711,0.568559774082209,0.029302982625123,0.0261,0.0299,0.0225,-0.0173,0.0045,0.003731343283582
195606,0.03661,0.049427,-3.22,-2.57,0.69,0.001037044865,0.55156459271886,0.025671522082139,0.0249,0.0299,0.0027,-0.0045,0.005,0.003717472118959
195607,0.049427,-0.034988,-3.25,-2.63,0.67,0.000495576343,0.524902956682953,0.024753606166896,0.0231,0.0313,-0.0209,0.0116,0.0052,0.007407407407407
195608,-0.034988,-0.045722,-3.3,-2.61,0.65,0.001235405334,0.54139112421321,0.023811483306661,0.026,0.0325,-0.0187,-0.0021,0.005,0.007352941176471
195609,-0.045722,0.004819,-3.25,-2.57,0.63,0.000787779448,0.571909521304577,0.029361949241488,0.0284,0.0324,0.005,-0.0038,0.0051,-0.003649635036496
195610,0.004819,-0.004421,-3.22,-2.58,0.64,0.001642010459,0.566427008440138,0.029457321664088,0.029,0.0329,-0.0054,-0.0051,0.0058,0.003663003663004
195611,-0.004421,0.034284,-3.25,-2.58,0.66,0.001731517026,0.574897415288295,0.027088457725729,0.0299,0.0333,-0.0057,-0.0069,0.0055,0.003649635036497
195612,0.034284,-0.042638,-3.25,-2.62,0.67,0.001020275623,0.544176827437083,0.026149367267363,0.0321,0.0345,-0.0179,0.0097,0.0062,0
195701,-0.042638,-0.027619,-3.29,-2.57,0.67,0.00090194246,0.567242674680691,0.027991993943421,0.0311,0.0328,0.0346,-0.0149,0.0072,0.003636363636364
195702,-0.027619,0.021427,-3.25,-2.54,0.67,0.001056040188,0.584994188799449,0.030172846543542,0.031,0.0328,0.0025,0.0068,0.008,0
195703,0.021427,0.044238,-3.22,-2.56,0.68,0.000330297596,0.599818874918388,0.026599594699424,0.0308,0.0331,-0.0024,0.0074,0.0077,0.003623188405797
195704,0.044238,0.036234,-3.24,-2.6,0.68,0.000302460063,0.576098389837366,0.027420593087233,0.0307,0.0345,-0.0222,0.0156,0.0077,0.003610108303249
195705,0.036234,-0.003305,-3.27,-2.63,0.68,0.000481771175,0.564038579605094,0.028848654637553,0.0306,0.0348,-0.0023,-0.0052,0.0078,0.003597122302158
195706,-0.003305,0.007347,-3.31,-2.63,0.68,0.000578621411,0.565876532416698,0.030527691427378,0.0329,0.0361,-0.018,-0.0142,0.0072,0.003584229390681
195707,0.007347,-0.051998,-3.3,-2.63,0.68,0.000553867662,0.560056634940612,0.032346039764606,0.0316,0.0365,-0.0041,-0.0069,0.0074,0.003571428571429
195708,-0.051998,-0.060379,-3.31,-2.57,0.68,0.002147248218,0.588004542169919,0.035853989475737,0.0337,0.0367,0.0002,-0.0011,0.0072,0.00711743772242
195709,-0.060379,-0.041434,-3.25,-2.5,0.68,0.001517109881,0.624150777996932,0.034362522478884,0.0353,0.0364,0.0076,0.0019,0.0081,0
195710,-0.041434,0.020803,-3.18,-2.48,0.66,0.004936011404,0.645746417558498,0.038409716496548,0.0358,0.0369,-0.005,0.0073,0.0089,0
195711,0.020803,-0.040222,-3.14,-2.51,0.65,0.003490078536,0.633071776290928,0.040989813635519,0.0331,0.034,0.0533,-0.0222,0.0101,0
195712,-0.040222,0.043118,-3.15,-2.47,0.63,0.001251402443,0.653675778649957,0.034873146995566,0.0304,0.0323,0.0307,0.0378,0.0122,0.003533568904594
195801,0.043118,-0.016909,-3.11,-2.54,0.61,0.000784465273,0.632860761743923,0.029896179894453,0.0244,0.033,-0.0084,0.0183,0.0123,0
195802,-0.016909,0.031852,-3.16,-2.54,0.59,0.000736247717,0.647390434624477,0.027751080185532,0.0153,0.0325,0.01,-0.0108,0.0107,0.007042253521127
195803,0.031852,0.032611,-3.14,-2.6,0.57,0.000519205729,0.668591637568269,0.028935347494565,0.013,0.0321,0.0102,-0.0148,0.0105,0
195804,0.032611,0.020513,-3.18,-2.65,0.56,0.000746761583,0.65524503136928,0.027018276765353,0.0113,0.0311,0.0186,-0.0023,0.0107,0.006993006993007
195805,0.020513,0.026898,-3.22,-2.69,0.54,0.000433117202,0.645558677328723,0.022869510264474,0.0091,0.0313,0.0001,0.003,0.0105,0.003472222222222
195806,0.026898,0.04366,-3.24,-2.74,0.53,0.000438202446,0.624660169810532,0.021436617552809,0.0083,0.0324,-0.016,0.0122,0.0098,0
195807,0.04366,0.017299,-3.26,-2.78,0.52,0.000695624596,0.593848784270065,0.016933799247949,0.0091,0.0343,-0.0278,0.0125,0.0086,0
195808,0.017299,0.050437,-3.31,-2.8,0.52,0.000588961893,0.587263826357077,0.015090629011613,0.0169,0.0371,-0.0435,0.0115,0.0082,0.003460207612457
195809,0.050437,0.02547,-3.32,-2.86,0.51,0.000510180329,0.561371196602079,0.013983478236849,0.0244,0.038,-0.0117,0.0021,0.0078,-0.003448275862069
195810,0.02547,0.026817,-3.36,-2.88,0.51,0.000793475042,0.549869297890357,0.012278913274281,0.0263,0.0374,0.0138,-0.0031,0.0081,0
195811,0.026817,0.053012,-3.38,-2.9,0.5,0.001530210274,0.535823198076992,0.011534943696319,0.0267,0.0368,0.012,-0.0015,0.0078,0
195812,0.053012,0.004131,-3.4,-2.95,0.5,0.000712771885,0.511779319797824,0.023686831610821,0.0277,0.0382,-0.0181,0.0123,0.0077,0.003460207612457
195901,0.004131,0.004611,-3.45,-2.93,0.52,0.000584867984,0.502895817900195,0.027736266061162,0.0282,0.0408,-0.008,0.0052,0.0075,-0.003448275862069
195902,0.004611,0.001452,-3.45,-2.9,0.54,0.000844733454,0.494946147473074,0.027898847283533,0.027,0.0402,0.0117,0.0009,0.0075,0.003460207612457
195903,0.001452,0.037854,-3.44,-2.88,0.56,0.000491508124,0.51686028153097,0.024984389586117,0.028,0.0403,0.0017,-0.01,0.0072,-0.003448275862069
195904,0.037854,0.021631,-3.44,-2.89,0.59,0.000492550209,0.498597194388778,0.024360569619934,0.0295,0.0414,-0.0117,-0.0055,0.0063,0
195905,0.021631,-0.002925,-3.47,-2.88,0.62,0.000427800914,0.483076779695242,0.025887233859222,0.0284,0.0417,-0.0005,-0.0109,0.0059,0.003460207612457
195906,-0.002925,0.032004,-3.49,-2.84,0.64,0.000915070174,0.483219390926041,0.026882074447754,0.0321,0.0419,0.001,0.0034,0.0058,0
195907,0.032004,-0.013576,-3.48,-2.88,0.64,0.000487796016,0.460822664770033,0.027141372074974,0.032,0.0417,0.006,0.0029,0.0061,0.003448275862069
195908,-0.013576,-0.045082,-3.51,-2.86,0.64,0.001069699344,0.46808446591713,0.028146130720926,0.0338,0.0423,-0.0041,-0.0027,0.0066,0.003436426116838
195909,-0.045082,0.009474,-3.49,-2.81,0.64,0.001709844755,0.49233789260385,0.03052839127714,0.0404,0.0429,-0.0057,-0.0031,0.0066,0
195910,0.009474,0.015486,-3.44,-2.82,0.63,0.00061818331,0.480977420352614,0.031020180544657,0.0405,0.0421,0.015,0.0015,0.0071,0.003424657534247
195911,0.015486,0.027027,-3.45,-2.84,0.62,0.000499692726,0.471798294851179,0.029722380388405,0.0415,0.0432,-0.0119,0.0254,0.007,0.003412969283276
195912,0.027027,-0.073333,-3.46,-2.87,0.62,0.000307543518,0.457783796514366,0.022856304098949,0.0449,0.0447,-0.0159,0.0063,0.007,0
196001,-0.073333,0.010622,-3.47,-2.8,0.6,0.000919417533,0.499502104012078,0.022116167472268,0.0435,0.0441,0.0112,-0.0005,0.0073,0
196002,0.010622,-0.015466,-3.37,-2.81,0.58,0.001150245768,0.493556782835016,0.024037493976846,0.0396,0.0429,0.0204,-0.0076,0.0078,-0.003401360544218
196003,-0.015466,-0.019613,-3.36,-2.79,0.56,0.000969146461,0.549798083004914,0.025593410038609,0.0331,0.0411,0.0282,-0.0091,0.0076,0.003412969283276
196004,-0.019613,0.031613,-3.35,-2.79,0.54,0.000645166099,0.563403689546286,0.025577133316053,0.0323,0.0426,-0.017,0.0148,0.0075,0
196005,0.031613,0.019102,-3.33,-2.83,0.53,0.000423558503,0.541966426858513,0.024414375462769,0.0329,0.0417,0.0152,-0.0173,0.0082,0.003401360544218
196006,0.019102,-0.025348,-3.35,-2.86,0.51,0.000498947882,0.52917486185258,0.02426992630497,0.0246,0.0407,0.0173,-0.0032,0.0081,0
196007,-0.025348,0.030167,-3.37,-2.83,0.51,0.000977819962,0.549673276798599,0.025778486814855,0.023,0.0382,0.0368,-0.0111,0.0081,0.003389830508475
196008,0.030167,-0.060413,-3.35,-2.86,0.52,0.000636967373,0.541542197159699,0.025195535096173,0.023,0.039,-0.0067,0.0184,0.008,0
196009,-0.060413,-0.002679,-3.37,-2.8,0.52,0.001771622224,0.584341710621574,0.028312466953848,0.0248,0.0387,0.0075,-0.0138,0.0076,0
196010,-0.002679,0.043881,-3.31,-2.79,0.52,0.001048714569,0.584120201254394,0.027823797811666,0.023,0.0391,-0.0028,0.0036,0.0081,0
196011,0.043881,0.047539,-3.31,-2.83,0.52,0.000668674035,0.567630019088443,0.026034212963639,0.0237,0.0399,-0.0066,-0.0004,0.0077,0.006756756756757
196012,0.047539,0.06272,-3.35,-2.88,0.52,0.000450305539,0.550422965139879,0.022761360789441,0.0225,0.038,0.0279,-0.0175,0.0075,0
196101,0.06272,0.030938,-3.4,-2.96,0.5,0.000741123684,0.522986732489972,0.021815336084964,0.0224,0.0404,-0.0107,0.0255,0.0078,0
196102,0.030938,0.027945,-3.46,-3,0.48,0.00054745936,0.512022716288062,0.019419904253929,0.0242,0.0392,0.02,0.001,0.008,0
196103,0.027945,0.002537,-3.49,-3.05,0.47,0.000414941168,0.546679869352526,0.022737590536725,0.0239,0.0397,-0.0037,0.0008,0.008,0
196104,0.002537,0.021853,-3.51,-3.06,0.46,0.001009208626,0.545004493819157,0.023259249957812,0.0229,0.0391,0.0115,-0.0231,0.0076,0
196105,0.021853,-0.028473,-3.52,-3.08,0.45,0.000404343422,0.530916293489494,0.022465655357862,0.0229,0.0397,-0.0046,0.0095,0.0074,0
196106,-0.028473,0.031795,-3.54,-3.06,0.45,0.000548907404,0.540821100649161,0.022482125766927,0.0233,0.0404,-0.0075,-0.0005,0.007,0
196107,0.031795,0.02293,-3.5,-3.09,0.44,0.000628373737,0.524405631087231,0.025179627648186,0.0224,0.0404,0.0035,0.0005,0.0068,0
196108,0.02293,-0.020074,-3.53,-3.11,0.44,0.000406215051,0.513792816068006,0.02542591016015,0.0239,0.041,-0.0038,0.002,0.0066,0.006711409395973
196109,-0.020074,0.026475,-3.55,-3.09,0.44,0.000822499606,0.527516721096391,0.024963386856249,0.0228,0.0403,0.0129,0.0015,0.0067,-0.003333333333333
196110,0.026475,0.043326,-3.52,-3.1,0.45,0.000267508791,0.525485850664848,0.025835908945155,0.023,0.04,0.0071,0.0056,0.0071,0.003344481605351
196111,0.043326,0.003196,-3.54,-3.12,0.45,0.000360390205,0.512610864745011,0.025570612919183,0.0248,0.0404,-0.002,0.0048,0.0072,0
196112,0.003196,-0.039256,-3.56,-3.11,0.46,0.000336901535,0.505922258391006,0.022324287879189,0.026,0.0415,-0.0125,0.0099,0.0068,0
196201,-0.039256,0.018192,-3.56,-3.05,0.47,0.000811530651,0.528428571428571,0.02472135529177,0.0272,0.0419,-0.0014,0.0094,0.0066,0
196202,0.018192,-0.005842,-3.52,-3.05,0.49,0.000265096747,0.522420732999082,0.028783380858435,0.0273,0.0414,0.0103,-0.0051,0.0065,0
